match,iid_1,iid_2,interested_1,interested_2,gender_1,age_1,field_1,field_cd_1,race_1,imprace_1,imprelig_1,goal_1,date_1,go_out_1,career_1,career_c_1,sports_1,tvsports_1,exercise_1,dining_1,museums_1,art_1,hiking_1,gaming_1,clubbing_1,reading_1,tv_1,theater_1,movies_1,concerts_1,music_1,shopping_1,yoga_1,attr3_1_1,sinc3_1_1,intel3_1_1,fun3_1_1,amb3_1_1,gender_2,age_2,field_2,field_cd_2,race_2,imprace_2,imprelig_2,goal_2,date_2,go_out_2,career_2,career_c_2,sports_2,tvsports_2,exercise_2,dining_2,museums_2,art_2,hiking_2,gaming_2,clubbing_2,reading_2,tv_2,theater_2,movies_2,concerts_2,music_2,shopping_2,yoga_2,attr3_1_2,sinc3_1_2,intel3_1_2,fun3_1_2,amb3_1_2
1,419,422,1,1,0,28.0,Social Work,11.0,2.0,0.0,1.0,4.0,2.0,1.0,Social Work Policy,11.0,6.0,2.0,5.0,8.0,5.0,6.0,5.0,2.0,9.0,9.0,8.0,9.0,9.0,6.0,6.0,4.0,7.0,9.0,8.0,9.0,5.0,3.0,1,26.0,Fundraising Management,8.0,2.0,6.0,7.0,2.0,4.0,2.0,Fundraising for Non-Profits,7.0,7.0,2.0,8.0,9.0,9.0,9.0,10.0,2.0,4.0,7.0,5.0,9.0,8.0,6.0,6.0,7.0,9.0,8.0,10.0,8.0,8.0,8.0
0,419,423,0,0,0,28.0,Social Work,11.0,2.0,0.0,1.0,4.0,2.0,1.0,Social Work Policy,11.0,6.0,2.0,5.0,8.0,5.0,6.0,5.0,2.0,9.0,9.0,8.0,9.0,9.0,6.0,6.0,4.0,7.0,9.0,8.0,9.0,5.0,3.0,1,30.0,Business,8.0,2.0,1.0,1.0,2.0,4.0,1.0,Money Management,7.0,9.0,2.0,9.0,8.0,7.0,7.0,7.0,6.0,5.0,9.0,5.0,5.0,8.0,7.0,5.0,5.0,4.0,7.0,9.0,9.0,8.0,9.0
0,419,424,0,0,0,28.0,Social Work,11.0,2.0,0.0,1.0,4.0,2.0,1.0,Social Work Policy,11.0,6.0,2.0,5.0,8.0,5.0,6.0,5.0,2.0,9.0,9.0,8.0,9.0,9.0,6.0,6.0,4.0,7.0,9.0,8.0,9.0,5.0,3.0,1,24.0,Biomedical Engineering,5.0,4.0,4.0,4.0,2.0,6.0,3.0,Research,2.0,7.0,7.0,7.0,7.0,5.0,5.0,6.0,7.0,5.0,5.0,7.0,5.0,8.0,5.0,7.0,8.0,5.0,7.0,7.0,7.0,7.0,7.0
0,419,425,0,0,0,28.0,Social Work,11.0,2.0,0.0,1.0,4.0,2.0,1.0,Social Work Policy,11.0,6.0,2.0,5.0,8.0,5.0,6.0,5.0,2.0,9.0,9.0,8.0,9.0,9.0,6.0,6.0,4.0,7.0,9.0,8.0,9.0,5.0,3.0,1,28.0,Business (Finance & Marketing),8.0,2.0,3.0,7.0,2.0,4.0,2.0,General Management,7.0,7.0,8.0,8.0,8.0,7.0,6.0,5.0,2.0,7.0,5.0,5.0,6.0,7.0,5.0,7.0,2.0,2.0,6.0,9.0,9.0,6.0,9.0
0,419,426,0,0,0,28.0,Social Work,11.0,2.0,0.0,1.0,4.0,2.0,1.0,Social Work Policy,11.0,6.0,2.0,5.0,8.0,5.0,6.0,5.0,2.0,9.0,9.0,8.0,9.0,9.0,6.0,6.0,4.0,7.0,9.0,8.0,9.0,5.0,3.0,1,24.0,MBA,8.0,2.0,4.0,7.0,2.0,2.0,1.0,Lobbyist,13.0,7.0,2.0,7.0,8.0,6.0,4.0,3.0,2.0,6.0,5.0,3.0,7.0,6.0,6.0,6.0,4.0,2.0,8.0,8.0,10.0,8.0,9.0
0,419,427,0,0,0,28.0,Social Work,11.0,2.0,0.0,1.0,4.0,2.0,1.0,Social Work Policy,11.0,6.0,2.0,5.0,8.0,5.0,6.0,5.0,2.0,9.0,9.0,8.0,9.0,9.0,6.0,6.0,4.0,7.0,9.0,8.0,9.0,5.0,3.0,1,28.0,International Affairs,13.0,2.0,1.0,1.0,1.0,7.0,3.0,Energy,15.0,10.0,1.0,10.0,8.0,7.0,7.0,9.0,1.0,3.0,8.0,1.0,4.0,5.0,7.0,10.0,1.0,10.0,7.0,10.0,7.0,8.0,9.0
0,419,428,0,0,0,28.0,Social Work,11.0,2.0,0.0,1.0,4.0,2.0,1.0,Social Work Policy,11.0,6.0,2.0,5.0,8.0,5.0,6.0,5.0,2.0,9.0,9.0,8.0,9.0,9.0,6.0,6.0,4.0,7.0,9.0,8.0,9.0,5.0,3.0,1,27.0,MBA,8.0,4.0,8.0,8.0,3.0,2.0,1.0,Management Consulting,7.0,6.0,5.0,5.0,9.0,6.0,7.0,6.0,5.0,6.0,7.0,5.0,6.0,7.0,5.0,7.0,7.0,3.0,8.0,8.0,9.0,7.0,9.0
0,419,429,0,0,0,28.0,Social Work,11.0,2.0,0.0,1.0,4.0,2.0,1.0,Social Work Policy,11.0,6.0,2.0,5.0,8.0,5.0,6.0,5.0,2.0,9.0,9.0,8.0,9.0,9.0,6.0,6.0,4.0,7.0,9.0,8.0,9.0,5.0,3.0,1,27.0,Business,8.0,2.0,1.0,1.0,2.0,2.0,2.0,Investment Management,7.0,7.0,8.0,8.0,9.0,8.0,8.0,8.0,6.0,7.0,9.0,8.0,8.0,8.0,8.0,8.0,7.0,6.0,8.0,8.0,9.0,9.0,8.0
1,420,422,1,1,0,22.0,Social Work,11.0,2.0,1.0,1.0,5.0,4.0,2.0,Social Worker,11.0,8.0,4.0,5.0,10.0,8.0,8.0,7.0,4.0,3.0,9.0,7.0,8.0,7.0,4.0,5.0,6.0,4.0,8.0,9.0,10.0,7.0,7.0,1,26.0,Fundraising Management,8.0,2.0,6.0,7.0,2.0,4.0,2.0,Fundraising for Non-Profits,7.0,7.0,2.0,8.0,9.0,9.0,9.0,10.0,2.0,4.0,7.0,5.0,9.0,8.0,6.0,6.0,7.0,9.0,8.0,10.0,8.0,8.0,8.0
0,420,423,0,1,0,22.0,Social Work,11.0,2.0,1.0,1.0,5.0,4.0,2.0,Social Worker,11.0,8.0,4.0,5.0,10.0,8.0,8.0,7.0,4.0,3.0,9.0,7.0,8.0,7.0,4.0,5.0,6.0,4.0,8.0,9.0,10.0,7.0,7.0,1,30.0,Business,8.0,2.0,1.0,1.0,2.0,4.0,1.0,Money Management,7.0,9.0,2.0,9.0,8.0,7.0,7.0,7.0,6.0,5.0,9.0,5.0,5.0,8.0,7.0,5.0,5.0,4.0,7.0,9.0,9.0,8.0,9.0
1,420,424,1,1,0,22.0,Social Work,11.0,2.0,1.0,1.0,5.0,4.0,2.0,Social Worker,11.0,8.0,4.0,5.0,10.0,8.0,8.0,7.0,4.0,3.0,9.0,7.0,8.0,7.0,4.0,5.0,6.0,4.0,8.0,9.0,10.0,7.0,7.0,1,24.0,Biomedical Engineering,5.0,4.0,4.0,4.0,2.0,6.0,3.0,Research,2.0,7.0,7.0,7.0,7.0,5.0,5.0,6.0,7.0,5.0,5.0,7.0,5.0,8.0,5.0,7.0,8.0,5.0,7.0,7.0,7.0,7.0,7.0
0,420,425,0,1,0,22.0,Social Work,11.0,2.0,1.0,1.0,5.0,4.0,2.0,Social Worker,11.0,8.0,4.0,5.0,10.0,8.0,8.0,7.0,4.0,3.0,9.0,7.0,8.0,7.0,4.0,5.0,6.0,4.0,8.0,9.0,10.0,7.0,7.0,1,28.0,Business (Finance & Marketing),8.0,2.0,3.0,7.0,2.0,4.0,2.0,General Management,7.0,7.0,8.0,8.0,8.0,7.0,6.0,5.0,2.0,7.0,5.0,5.0,6.0,7.0,5.0,7.0,2.0,2.0,6.0,9.0,9.0,6.0,9.0
0,420,426,0,1,0,22.0,Social Work,11.0,2.0,1.0,1.0,5.0,4.0,2.0,Social Worker,11.0,8.0,4.0,5.0,10.0,8.0,8.0,7.0,4.0,3.0,9.0,7.0,8.0,7.0,4.0,5.0,6.0,4.0,8.0,9.0,10.0,7.0,7.0,1,24.0,MBA,8.0,2.0,4.0,7.0,2.0,2.0,1.0,Lobbyist,13.0,7.0,2.0,7.0,8.0,6.0,4.0,3.0,2.0,6.0,5.0,3.0,7.0,6.0,6.0,6.0,4.0,2.0,8.0,8.0,10.0,8.0,9.0
0,420,427,0,0,0,22.0,Social Work,11.0,2.0,1.0,1.0,5.0,4.0,2.0,Social Worker,11.0,8.0,4.0,5.0,10.0,8.0,8.0,7.0,4.0,3.0,9.0,7.0,8.0,7.0,4.0,5.0,6.0,4.0,8.0,9.0,10.0,7.0,7.0,1,28.0,International Affairs,13.0,2.0,1.0,1.0,1.0,7.0,3.0,Energy,15.0,10.0,1.0,10.0,8.0,7.0,7.0,9.0,1.0,3.0,8.0,1.0,4.0,5.0,7.0,10.0,1.0,10.0,7.0,10.0,7.0,8.0,9.0
0,420,428,0,1,0,22.0,Social Work,11.0,2.0,1.0,1.0,5.0,4.0,2.0,Social Worker,11.0,8.0,4.0,5.0,10.0,8.0,8.0,7.0,4.0,3.0,9.0,7.0,8.0,7.0,4.0,5.0,6.0,4.0,8.0,9.0,10.0,7.0,7.0,1,27.0,MBA,8.0,4.0,8.0,8.0,3.0,2.0,1.0,Management Consulting,7.0,6.0,5.0,5.0,9.0,6.0,7.0,6.0,5.0,6.0,7.0,5.0,6.0,7.0,5.0,7.0,7.0,3.0,8.0,8.0,9.0,7.0,9.0
0,420,429,0,1,0,22.0,Social Work,11.0,2.0,1.0,1.0,5.0,4.0,2.0,Social Worker,11.0,8.0,4.0,5.0,10.0,8.0,8.0,7.0,4.0,3.0,9.0,7.0,8.0,7.0,4.0,5.0,6.0,4.0,8.0,9.0,10.0,7.0,7.0,1,27.0,Business,8.0,2.0,1.0,1.0,2.0,2.0,2.0,Investment Management,7.0,7.0,8.0,8.0,9.0,8.0,8.0,8.0,6.0,7.0,9.0,8.0,8.0,8.0,8.0,8.0,7.0,6.0,8.0,8.0,9.0,9.0,8.0
0,421,422,0,0,0,25.0,Social Work,11.0,4.0,5.0,5.0,1.0,4.0,3.0,Social Worker,11.0,1.0,1.0,1.0,8.0,5.0,5.0,1.0,5.0,5.0,5.0,8.0,10.0,10.0,5.0,10.0,10.0,5.0,7.0,7.0,6.0,6.0,6.0,1,26.0,Fundraising Management,8.0,2.0,6.0,7.0,2.0,4.0,2.0,Fundraising for Non-Profits,7.0,7.0,2.0,8.0,9.0,9.0,9.0,10.0,2.0,4.0,7.0,5.0,9.0,8.0,6.0,6.0,7.0,9.0,8.0,10.0,8.0,8.0,8.0
1,421,423,1,1,0,25.0,Social Work,11.0,4.0,5.0,5.0,1.0,4.0,3.0,Social Worker,11.0,1.0,1.0,1.0,8.0,5.0,5.0,1.0,5.0,5.0,5.0,8.0,10.0,10.0,5.0,10.0,10.0,5.0,7.0,7.0,6.0,6.0,6.0,1,30.0,Business,8.0,2.0,1.0,1.0,2.0,4.0,1.0,Money Management,7.0,9.0,2.0,9.0,8.0,7.0,7.0,7.0,6.0,5.0,9.0,5.0,5.0,8.0,7.0,5.0,5.0,4.0,7.0,9.0,9.0,8.0,9.0
0,421,424,0,1,0,25.0,Social Work,11.0,4.0,5.0,5.0,1.0,4.0,3.0,Social Worker,11.0,1.0,1.0,1.0,8.0,5.0,5.0,1.0,5.0,5.0,5.0,8.0,10.0,10.0,5.0,10.0,10.0,5.0,7.0,7.0,6.0,6.0,6.0,1,24.0,Biomedical Engineering,5.0,4.0,4.0,4.0,2.0,6.0,3.0,Research,2.0,7.0,7.0,7.0,7.0,5.0,5.0,6.0,7.0,5.0,5.0,7.0,5.0,8.0,5.0,7.0,8.0,5.0,7.0,7.0,7.0,7.0,7.0
0,421,425,0,1,0,25.0,Social Work,11.0,4.0,5.0,5.0,1.0,4.0,3.0,Social Worker,11.0,1.0,1.0,1.0,8.0,5.0,5.0,1.0,5.0,5.0,5.0,8.0,10.0,10.0,5.0,10.0,10.0,5.0,7.0,7.0,6.0,6.0,6.0,1,28.0,Business (Finance & Marketing),8.0,2.0,3.0,7.0,2.0,4.0,2.0,General Management,7.0,7.0,8.0,8.0,8.0,7.0,6.0,5.0,2.0,7.0,5.0,5.0,6.0,7.0,5.0,7.0,2.0,2.0,6.0,9.0,9.0,6.0,9.0
0,421,426,0,0,0,25.0,Social Work,11.0,4.0,5.0,5.0,1.0,4.0,3.0,Social Worker,11.0,1.0,1.0,1.0,8.0,5.0,5.0,1.0,5.0,5.0,5.0,8.0,10.0,10.0,5.0,10.0,10.0,5.0,7.0,7.0,6.0,6.0,6.0,1,24.0,MBA,8.0,2.0,4.0,7.0,2.0,2.0,1.0,Lobbyist,13.0,7.0,2.0,7.0,8.0,6.0,4.0,3.0,2.0,6.0,5.0,3.0,7.0,6.0,6.0,6.0,4.0,2.0,8.0,8.0,10.0,8.0,9.0
0,421,427,0,0,0,25.0,Social Work,11.0,4.0,5.0,5.0,1.0,4.0,3.0,Social Worker,11.0,1.0,1.0,1.0,8.0,5.0,5.0,1.0,5.0,5.0,5.0,8.0,10.0,10.0,5.0,10.0,10.0,5.0,7.0,7.0,6.0,6.0,6.0,1,28.0,International Affairs,13.0,2.0,1.0,1.0,1.0,7.0,3.0,Energy,15.0,10.0,1.0,10.0,8.0,7.0,7.0,9.0,1.0,3.0,8.0,1.0,4.0,5.0,7.0,10.0,1.0,10.0,7.0,10.0,7.0,8.0,9.0
1,421,428,1,1,0,25.0,Social Work,11.0,4.0,5.0,5.0,1.0,4.0,3.0,Social Worker,11.0,1.0,1.0,1.0,8.0,5.0,5.0,1.0,5.0,5.0,5.0,8.0,10.0,10.0,5.0,10.0,10.0,5.0,7.0,7.0,6.0,6.0,6.0,1,27.0,MBA,8.0,4.0,8.0,8.0,3.0,2.0,1.0,Management Consulting,7.0,6.0,5.0,5.0,9.0,6.0,7.0,6.0,5.0,6.0,7.0,5.0,6.0,7.0,5.0,7.0,7.0,3.0,8.0,8.0,9.0,7.0,9.0
0,421,429,0,0,0,25.0,Social Work,11.0,4.0,5.0,5.0,1.0,4.0,3.0,Social Worker,11.0,1.0,1.0,1.0,8.0,5.0,5.0,1.0,5.0,5.0,5.0,8.0,10.0,10.0,5.0,10.0,10.0,5.0,7.0,7.0,6.0,6.0,6.0,1,27.0,Business,8.0,2.0,1.0,1.0,2.0,2.0,2.0,Investment Management,7.0,7.0,8.0,8.0,9.0,8.0,8.0,8.0,6.0,7.0,9.0,8.0,8.0,8.0,8.0,8.0,7.0,6.0,8.0,8.0,9.0,9.0,8.0
0,430,440,0,0,0,22.0,Elementary Education - Preservice,9.0,4.0,3.0,10.0,1.0,6.0,2.0,Elementary school teacher,2.0,10.0,10.0,10.0,6.0,3.0,2.0,4.0,2.0,4.0,4.0,8.0,9.0,9.0,8.0,8.0,5.0,4.0,5.0,8.0,5.0,8.0,8.0,1,21.0,Law,1.0,2.0,8.0,2.0,1.0,7.0,2.0,Lawyer,1.0,10.0,10.0,10.0,10.0,7.0,7.0,7.0,3.0,1.0,3.0,5.0,5.0,10.0,8.0,10.0,8.0,5.0,8.0,8.0,9.0,9.0,9.0
0,430,441,0,1,0,22.0,Elementary Education - Preservice,9.0,4.0,3.0,10.0,1.0,6.0,2.0,Elementary school teacher,2.0,10.0,10.0,10.0,6.0,3.0,2.0,4.0,2.0,4.0,4.0,8.0,9.0,9.0,8.0,8.0,5.0,4.0,5.0,8.0,5.0,8.0,8.0,1,24.0,Law,1.0,2.0,4.0,2.0,2.0,7.0,1.0,Corporate law,1.0,6.0,1.0,6.0,7.0,7.0,8.0,7.0,14.0,9.0,9.0,8.0,9.0,10.0,10.0,10.0,7.0,2.0,8.0,7.0,9.0,8.0,8.0
0,430,442,0,1,0,22.0,Elementary Education - Preservice,9.0,4.0,3.0,10.0,1.0,6.0,2.0,Elementary school teacher,2.0,10.0,10.0,10.0,6.0,3.0,2.0,4.0,2.0,4.0,4.0,8.0,9.0,9.0,8.0,8.0,5.0,4.0,5.0,8.0,5.0,8.0,8.0,1,25.0,law,1.0,2.0,1.0,1.0,4.0,6.0,1.0,tax lawyer,1.0,7.0,1.0,7.0,5.0,1.0,1.0,7.0,1.0,8.0,6.0,1.0,1.0,5.0,3.0,5.0,2.0,1.0,7.0,9.0,8.0,8.0,9.0
0,430,443,0,1,0,22.0,Elementary Education - Preservice,9.0,4.0,3.0,10.0,1.0,6.0,2.0,Elementary school teacher,2.0,10.0,10.0,10.0,6.0,3.0,2.0,4.0,2.0,4.0,4.0,8.0,9.0,9.0,8.0,8.0,5.0,4.0,5.0,8.0,5.0,8.0,8.0,1,27.0,International Affairs - Economic Policy,13.0,3.0,1.0,3.0,2.0,6.0,2.0,Economic Policy Advisor on Latin America,9.0,9.0,5.0,7.0,8.0,5.0,5.0,5.0,3.0,7.0,6.0,1.0,6.0,7.0,8.0,8.0,4.0,5.0,7.0,10.0,7.0,9.0,7.0
0,430,444,0,0,0,22.0,Elementary Education - Preservice,9.0,4.0,3.0,10.0,1.0,6.0,2.0,Elementary school teacher,2.0,10.0,10.0,10.0,6.0,3.0,2.0,4.0,2.0,4.0,4.0,8.0,9.0,9.0,8.0,8.0,5.0,4.0,5.0,8.0,5.0,8.0,8.0,1,26.0,MBA,8.0,2.0,5.0,1.0,2.0,4.0,2.0,Media Management,7.0,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,8.0,7.0,8.0,9.0,7.0
0,430,445,0,0,0,22.0,Elementary Education - Preservice,9.0,4.0,3.0,10.0,1.0,6.0,2.0,Elementary school teacher,2.0,10.0,10.0,10.0,6.0,3.0,2.0,4.0,2.0,4.0,4.0,8.0,9.0,9.0,8.0,8.0,5.0,4.0,5.0,8.0,5.0,8.0,8.0,1,30.0,SIPA - Energy,13.0,2.0,1.0,1.0,2.0,5.0,2.0,Energy Management,9.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,9.0,8.0,10.0,7.0,7.0
0,430,446,0,1,0,22.0,Elementary Education - Preservice,9.0,4.0,3.0,10.0,1.0,6.0,2.0,Elementary school teacher,2.0,10.0,10.0,10.0,6.0,3.0,2.0,4.0,2.0,4.0,4.0,8.0,9.0,9.0,8.0,8.0,5.0,4.0,5.0,8.0,5.0,8.0,8.0,1,28.0,MBA,8.0,3.0,2.0,2.0,1.0,4.0,3.0,Finance,7.0,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,6.0,8.0,7.0,9.0,5.0
0,430,447,0,0,0,22.0,Elementary Education - Preservice,9.0,4.0,3.0,10.0,1.0,6.0,2.0,Elementary school teacher,2.0,10.0,10.0,10.0,6.0,3.0,2.0,4.0,2.0,4.0,4.0,8.0,9.0,9.0,8.0,8.0,5.0,4.0,5.0,8.0,5.0,8.0,8.0,1,26.0,Public Policy,13.0,4.0,1.0,1.0,1.0,7.0,2.0,Public Finance,7.0,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,6.0,10.0,7.0,6.0,4.0
0,430,448,0,1,0,22.0,Elementary Education - Preservice,9.0,4.0,3.0,10.0,1.0,6.0,2.0,Elementary school teacher,2.0,10.0,10.0,10.0,6.0,3.0,2.0,4.0,2.0,4.0,4.0,8.0,9.0,9.0,8.0,8.0,5.0,4.0,5.0,8.0,5.0,8.0,8.0,1,22.0,Law/Business,1.0,2.0,1.0,1.0,1.0,2.0,1.0,Business Management,7.0,3.0,2.0,4.0,9.0,8.0,9.0,3.0,5.0,9.0,7.0,3.0,6.0,7.0,6.0,10.0,6.0,5.0,8.0,9.0,9.0,8.0,10.0
0,430,449,0,1,0,22.0,Elementary Education - Preservice,9.0,4.0,3.0,10.0,1.0,6.0,2.0,Elementary school teacher,2.0,10.0,10.0,10.0,6.0,3.0,2.0,4.0,2.0,4.0,4.0,8.0,9.0,9.0,8.0,8.0,5.0,4.0,5.0,8.0,5.0,8.0,8.0,1,23.0,Law,1.0,6.0,7.0,1.0,1.0,3.0,1.0,Business/Law,1.0,8.0,2.0,6.0,8.0,7.0,5.0,5.0,3.0,1.0,9.0,7.0,6.0,9.0,2.0,6.0,4.0,1.0,7.0,10.0,10.0,10.0,8.0
0,430,450,0,1,0,22.0,Elementary Education - Preservice,9.0,4.0,3.0,10.0,1.0,6.0,2.0,Elementary school teacher,2.0,10.0,10.0,10.0,6.0,3.0,2.0,4.0,2.0,4.0,4.0,8.0,9.0,9.0,8.0,8.0,5.0,4.0,5.0,8.0,5.0,8.0,8.0,1,25.0,International Affairs,13.0,2.0,3.0,7.0,2.0,6.0,2.0,Diplomat,9.0,7.0,3.0,9.0,9.0,9.0,9.0,9.0,9.0,3.0,5.0,7.0,9.0,10.0,9.0,10.0,5.0,10.0,9.0,6.0,10.0,7.0,10.0
0,430,451,0,1,0,22.0,Elementary Education - Preservice,9.0,4.0,3.0,10.0,1.0,6.0,2.0,Elementary school teacher,2.0,10.0,10.0,10.0,6.0,3.0,2.0,4.0,2.0,4.0,4.0,8.0,9.0,9.0,8.0,8.0,5.0,4.0,5.0,8.0,5.0,8.0,8.0,1,30.0,MBA,8.0,4.0,3.0,1.0,2.0,3.0,3.0,banking,7.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,3.0,6.0,7.0,5.0,7.0,7.0,8.0,6.0,6.0,2.0,4.0,4.0,4.0,4.0
0,430,452,0,1,0,22.0,Elementary Education - Preservice,9.0,4.0,3.0,10.0,1.0,6.0,2.0,Elementary school teacher,2.0,10.0,10.0,10.0,6.0,3.0,2.0,4.0,2.0,4.0,4.0,8.0,9.0,9.0,8.0,8.0,5.0,4.0,5.0,8.0,5.0,8.0,8.0,1,29.0,MBA,8.0,4.0,7.0,1.0,1.0,5.0,3.0,private equity,7.0,9.0,6.0,8.0,7.0,8.0,7.0,8.0,7.0,9.0,8.0,7.0,8.0,9.0,8.0,10.0,5.0,3.0,7.0,8.0,10.0,7.0,8.0
0,430,453,0,0,0,22.0,Elementary Education - Preservice,9.0,4.0,3.0,10.0,1.0,6.0,2.0,Elementary school teacher,2.0,10.0,10.0,10.0,6.0,3.0,2.0,4.0,2.0,4.0,4.0,8.0,9.0,9.0,8.0,8.0,5.0,4.0,5.0,8.0,5.0,8.0,8.0,1,27.0,law,1.0,4.0,4.0,3.0,2.0,6.0,5.0,lawyer,1.0,6.0,3.0,5.0,6.0,6.0,5.0,6.0,5.0,3.0,6.0,6.0,4.0,7.0,6.0,5.0,4.0,1.0,5.0,6.0,8.0,7.0,5.0
0,431,440,0,0,0,27.0,Education Leadership - Public School Administration,9.0,4.0,5.0,8.0,2.0,7.0,3.0,Public School Principal,7.0,10.0,9.0,7.0,10.0,10.0,10.0,10.0,5.0,4.0,10.0,7.0,7.0,5.0,8.0,10.0,10.0,3.0,7.0,10.0,9.0,7.0,10.0,1,21.0,Law,1.0,2.0,8.0,2.0,1.0,7.0,2.0,Lawyer,1.0,10.0,10.0,10.0,10.0,7.0,7.0,7.0,3.0,1.0,3.0,5.0,5.0,10.0,8.0,10.0,8.0,5.0,8.0,8.0,9.0,9.0,9.0
0,431,441,0,1,0,27.0,Education Leadership - Public School Administration,9.0,4.0,5.0,8.0,2.0,7.0,3.0,Public School Principal,7.0,10.0,9.0,7.0,10.0,10.0,10.0,10.0,5.0,4.0,10.0,7.0,7.0,5.0,8.0,10.0,10.0,3.0,7.0,10.0,9.0,7.0,10.0,1,24.0,Law,1.0,2.0,4.0,2.0,2.0,7.0,1.0,Corporate law,1.0,6.0,1.0,6.0,7.0,7.0,8.0,7.0,14.0,9.0,9.0,8.0,9.0,10.0,10.0,10.0,7.0,2.0,8.0,7.0,9.0,8.0,8.0
1,431,442,1,1,0,27.0,Education Leadership - Public School Administration,9.0,4.0,5.0,8.0,2.0,7.0,3.0,Public School Principal,7.0,10.0,9.0,7.0,10.0,10.0,10.0,10.0,5.0,4.0,10.0,7.0,7.0,5.0,8.0,10.0,10.0,3.0,7.0,10.0,9.0,7.0,10.0,1,25.0,law,1.0,2.0,1.0,1.0,4.0,6.0,1.0,tax lawyer,1.0,7.0,1.0,7.0,5.0,1.0,1.0,7.0,1.0,8.0,6.0,1.0,1.0,5.0,3.0,5.0,2.0,1.0,7.0,9.0,8.0,8.0,9.0
0,431,443,0,0,0,27.0,Education Leadership - Public School Administration,9.0,4.0,5.0,8.0,2.0,7.0,3.0,Public School Principal,7.0,10.0,9.0,7.0,10.0,10.0,10.0,10.0,5.0,4.0,10.0,7.0,7.0,5.0,8.0,10.0,10.0,3.0,7.0,10.0,9.0,7.0,10.0,1,27.0,International Affairs - Economic Policy,13.0,3.0,1.0,3.0,2.0,6.0,2.0,Economic Policy Advisor on Latin America,9.0,9.0,5.0,7.0,8.0,5.0,5.0,5.0,3.0,7.0,6.0,1.0,6.0,7.0,8.0,8.0,4.0,5.0,7.0,10.0,7.0,9.0,7.0
0,431,444,0,0,0,27.0,Education Leadership - Public School Administration,9.0,4.0,5.0,8.0,2.0,7.0,3.0,Public School Principal,7.0,10.0,9.0,7.0,10.0,10.0,10.0,10.0,5.0,4.0,10.0,7.0,7.0,5.0,8.0,10.0,10.0,3.0,7.0,10.0,9.0,7.0,10.0,1,26.0,MBA,8.0,2.0,5.0,1.0,2.0,4.0,2.0,Media Management,7.0,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,8.0,7.0,8.0,9.0,7.0
0,431,445,0,0,0,27.0,Education Leadership - Public School Administration,9.0,4.0,5.0,8.0,2.0,7.0,3.0,Public School Principal,7.0,10.0,9.0,7.0,10.0,10.0,10.0,10.0,5.0,4.0,10.0,7.0,7.0,5.0,8.0,10.0,10.0,3.0,7.0,10.0,9.0,7.0,10.0,1,30.0,SIPA - Energy,13.0,2.0,1.0,1.0,2.0,5.0,2.0,Energy Management,9.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,9.0,8.0,10.0,7.0,7.0
0,431,446,0,1,0,27.0,Education Leadership - Public School Administration,9.0,4.0,5.0,8.0,2.0,7.0,3.0,Public School Principal,7.0,10.0,9.0,7.0,10.0,10.0,10.0,10.0,5.0,4.0,10.0,7.0,7.0,5.0,8.0,10.0,10.0,3.0,7.0,10.0,9.0,7.0,10.0,1,28.0,MBA,8.0,3.0,2.0,2.0,1.0,4.0,3.0,Finance,7.0,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,6.0,8.0,7.0,9.0,5.0
0,431,447,0,0,0,27.0,Education Leadership - Public School Administration,9.0,4.0,5.0,8.0,2.0,7.0,3.0,Public School Principal,7.0,10.0,9.0,7.0,10.0,10.0,10.0,10.0,5.0,4.0,10.0,7.0,7.0,5.0,8.0,10.0,10.0,3.0,7.0,10.0,9.0,7.0,10.0,1,26.0,Public Policy,13.0,4.0,1.0,1.0,1.0,7.0,2.0,Public Finance,7.0,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,6.0,10.0,7.0,6.0,4.0
